ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6851669106400362,0.5760001900295416,0.00657880306243895,0.3346706045648181,0.4006041270742088
1,0.6695350547363781,0.5700969398021698,0.0018035769462584998,0.3554320331993208,0.3992169011710318
2,0.678002702998375,0.5832209810614586,0.0484578907489776,0.36861268849240575,0.4195735658253042
3,0.679604451177278,0.5553375345965227,0.0282124280929565,0.356435195015915,0.40489740222066806
4,0.6623099555605424,0.5699312711755434,0.0050316751003265,0.3954445381800965,0.40817936000412725
5,0.6466208321861386,0.570676484455665,0.0034743249416350503,0.37198297667607266,0.3981886545648779
6,0.6580273620386148,0.5503577209698657,0.00265303254127495,0.3906764368517034,0.40042863810036466
7,0.6533718843481644,0.5732986110767039,0.20280712842941281,0.38103040598888627,0.4526270074607918
8,0.6524520388329742,0.5525715456654628,0.01023137569427485,0.3323899874873539,0.38691123692001644
9,0.6562042561811389,0.5736935126284758,0.00103729963302605,0.3273909244314422,0.3895814982185207
10,0.6840031046046701,0.5645950272058448,0.0017568469047546,0.3025405381486562,0.38822387921598145
11,0.6720776230148977,0.5763073625663916,0.0027230083942413,0.3735784341861047,0.4061716070404088
12,0.644478638701585,0.5571223947529992,0.0123711824417114,0.3672206739301868,0.3952982224566206
13,0.6500156824220271,0.5598554328704873,0.00595089793205255,0.32990398695637946,0.38643150004523663
14,0.6688919131277544,0.55453755458196,0.012256175279617249,0.27201492589267556,0.37692514222050183
15,0.658160206357505,0.5758088181416193,0.2205279469490051,0.3697295314095283,0.45605662571441447
16,0.6584448890991726,0.5570674501359463,0.0119629800319671,0.3584451518837684,0.39648011778771364
17,0.659586230444275,0.5602425076067448,0.01609709858894345,0.36454965678595874,0.4001188733564805
18,0.6696284102157778,0.562801979171733,0.00462365150451655,0.3059916685774734,0.3857614273673752
19,0.6668805617388652,0.5732636420677105,0.00554543733596795,0.3575663924259124,0.40081400839211406
20,0.678848808036341,0.5862616524100304,0.00288155674934385,0.39006411109046096,0.414514032071544
21,0.6632503470998046,0.5650558192282915,0.0033119916915893,0.34682885393960855,0.3946117529898235
22,0.6625568686000357,0.5614424013377478,0.0072589814662933,0.37149222002349813,0.4006876178568938
23,0.6526305628917665,0.5572046531985203,0.0037889778614044,0.3362293306851179,0.38746338115920226
24,0.6559227867772298,0.5604426053469069,0.01512947678565975,0.40782268417546863,0.4098293882713163
25,0.6685232235039843,0.5825448967516422,0.0052699744701384995,0.41603579180265965,0.41809347163210614
26,0.6722723469528671,0.5794888113935789,0.004496663808822601,0.37460697828555645,0.40771620011020626
27,0.6525418498106085,0.5525583053628603,0.00112256407737725,0.3696999280089503,0.3939806618149491
28,0.6736518570881956,0.5606929939240217,0.000837355852127,0.35215570573141525,0.3968344781489399
29,0.6633503152151334,0.5782676575084528,0.00153958797454825,0.26482639693546894,0.3769959894084009
30,0.6828492798024837,0.5806119553744793,0.0041446685791015,0.3462067678941883,0.4034531679125632
31,0.64422060451294,0.5548099527756373,0.00336998701095575,0.3801140888601415,0.39562865828991867
32,0.6866070959471815,0.5730249875535568,0.0038722455501555997,0.46574336482121553,0.4323119234680273
33,0.6719972438383728,0.563158355653286,0.026403576135635348,0.3713588092970297,0.40822949623108096
34,0.6901623410258169,0.579361600180467,0.04494217038154595,0.35939927590854354,0.4184663468740934
35,0.663171620942064,0.576923807132213,0.1503588259220123,0.4009408943613302,0.4478487870894049
36,0.6819865607324139,0.582519169896841,0.00264486670494075,0.43935449944710897,0.4266262741953262
37,0.6585653740215905,0.5568526427571973,0.0014615654945373,0.2979575743742374,0.3787092891618906
38,0.6401270795460343,0.5555233570436636,0.01193913817405695,0.38971754089499683,0.39932677891468793
39,0.6577192464115438,0.556344092610137,0.0036948025226592497,0.42846653371950155,0.4115561688159604
avg,0.6648604530295644,0.5669969169500595,0.022564293444156596,0.36311570253352893,0.40438434148932745
