ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6677357986626997,0.5761501789093018,0.00205340981483455,0.3571418271625214,0.40077030363733934
1,0.6565612926271381,0.567107887317737,0.004207044839859,0.316529541831272,0.3861014416540015
2,0.6788424947711105,0.5813705449302992,0.0484578907489776,0.37192515442085,0.4201490212178093
3,0.6769234430378137,0.5551368358234564,0.0084687173366546,0.3509460066971238,0.39786875072376215
4,0.6756900014689917,0.5697135540346304,0.0016499757766723,0.3899807526890604,0.40925857099233875
5,0.6600585146609733,0.5621782516439756,0.03777903318405145,0.3590961052374452,0.4047779761816114
7,0.6848075031298743,0.573760699480772,0.00661721825599665,0.29361975601524704,0.3897012942204725
8,0.6504777869530821,0.5537002639224132,0.0153689384460449,0.341487132609455,0.39025853048274883
9,0.6524932236596298,0.574579507112503,0.0046790540218353,0.37587906927805764,0.4019077135180064
10,0.6722121297552819,0.5612329049035907,0.0048553645610809,0.3805534549004604,0.40471346353010346
13,0.638751012720877,0.5597098416959246,0.00146239995956415,0.34182441593320945,0.38543691757739384
14,0.661639941564088,0.5587304805715879,0.0112315714359283,0.24585769477333005,0.36936492208623356
16,0.6618599433197787,0.5576551885654529,0.01232299208641045,0.3507288565758063,0.3956417451368621
17,0.6596202604222857,0.5602953011790911,0.014527291059493951,0.36432196008943946,0.39969120318757756
19,0.6696650363673395,0.5747471383462349,0.017878174781799303,0.3128695911914809,0.39378998517171365
21,0.6665530585494638,0.5684864707291126,0.0070508420467376,0.32379230773808165,0.391470669765849
22,0.6651787875840298,0.5728098301527401,0.0033239424228667996,0.26930461715032117,0.3776542943274894
23,0.6579633313828135,0.5567149970059594,0.00474774837493895,0.37275332011305473,0.3980448492191916
24,0.6579288133856913,0.5488243851189812,0.014657974243164,0.35236899844947595,0.3934450427993282
25,0.6626733725358465,0.5827459606031576,0.0031081736087799003,0.3702991396455447,0.40470666159833213
26,0.672346251586853,0.5787500900526842,0.0043535530567169,0.34057000300289714,0.3990049744247878
28,0.6608290510352152,0.5577719596525034,0.00148114562034605,0.3969531879140389,0.40425883605552587
29,0.6606347583728909,0.575053139279286,0.0015753805637359,0.22467498324137342,0.3654845653643216
30,0.6815801268512812,0.5792344200114409,0.0075086653232574,0.3481440120915986,0.40411680606939454
33,0.6715040245616333,0.5635528670003017,0.022070914506912197,0.3702075155185583,0.4068338303968514
34,0.6916108206539607,0.5786683447659016,0.0166447162628173,0.36030330670950866,0.4118067970980471
35,0.6782313461604931,0.5741321128249789,0.04005315899848935,0.4517883436317206,0.4360512404039205
36,0.67454915438409,0.5760039097319046,0.012912809848785348,0.4743326152505218,0.4344496223038255
37,0.6633529006597414,0.5554288638134798,0.00211492180824275,0.3074412490838823,0.38208448384133653
38,0.6547464278481681,0.5537932614485422,0.02240741252899165,0.3887251961065609,0.40491807448306577
39,0.6560106417978442,0.5583477503775308,0.002560943365097,0.40625755750974013,0.4057942232625531
avg,0.6659042338861606,0.5666576432582413,0.011552625125454272,0.3519573442761819,0.39901796163650943
